Id,Title,Tags,CreationDate,Score,AnswerCount,ViewCount
"15525431","How to fix the python multiprocessing matplotlib savefig() issue?","<matplotlib><multiprocessing>","2013-03-20 13:48:32","1","2","3409"
"30318995","Plots a blank using matplotlib & python","<python-2.7><matplotlib>","2015-05-19 07:13:40","1","1","53"
"31068361","Plot freezing because of fast input stream to a GNU Radio block","<python><matplotlib><wxpython><gnuradio>","2015-06-26 08:22:15","1","1","159"
"9402151","How do I add a title to my MatPlotLib basemap?","<python><matplotlib>","2012-02-22 20:07:46","1","3","3127"
"25891614","How to generate a new rainbow colormap using matplotlib?","<python><matplotlib><colors>","2014-09-17 13:13:52","1","1","2160"
"5089994","plotting with matplotlib from a module","<python><matplotlib>","2011-02-23 11:02:06","1","2","696"
"41880015","matplotlib uneven group size bar charts side-by-side","<python><matplotlib>","2017-01-26 18:02:30","1","1","249"
"25236026","Circular interpolated heat map plot using python","<python><matplotlib>","2014-08-11 04:50:58","1","1","3201"
"25238535","Live updating plot python","<python><matplotlib>","2014-08-11 08:10:13","1","1","200"
"43620131","eps export issue with Python and matplotlib","<python><matplotlib><words><eps>","2017-04-25 20:13:28","1","0","117"
"43617578","How to do colored 2D grid with 3 arrays","<python><arrays><matplotlib><colors><grid>","2017-04-25 17:44:04","1","1","74"
"43618047","Data security with mpld3","<python><security><matplotlib><mpld3>","2017-04-25 18:09:41","1","1","65"
"16445132","pylab plot showing asymptotes","<python><numpy><matplotlib><plot>","2013-05-08 15:59:00","1","1","955"
"24941679","3D-plotting nested dictionaries made up of different length arrays","<python><dictionary><matplotlib><plot><nested>","2014-07-24 18:48:45","1","1","305"
"41368757","Changing the color of matplotlib's violin plots in a subplot","<python><matplotlib><violin-plot>","2016-12-28 19:48:26","1","1","703"
"33174249","matplotlib overlay a normal distribution with stddev axis onto another plot","<python><pandas><matplotlib>","2015-10-16 15:31:09","1","2","963"
"24833685","Positioning color bars - Matplotlib","<python><matplotlib><position><colorbar>","2014-07-18 20:56:27","1","2","120"
"41555502","Simple way of adding a saving tool to mpld3 plots","<python><matplotlib><save><mpld3>","2017-01-09 19:30:55","1","0","201"
"16639668","Coloring slices of pie chart in matplotlib python","<matplotlib><visualization><pie-chart>","2013-05-19 21:31:49","1","1","4292"
"33286021","Displaying colors of very narrow rectangles in matplotlib's bar plot","<python><matplotlib>","2015-10-22 16:31:32","1","1","200"
"25057943","Getting y value of a curve given an x value","<python><matplotlib>","2014-07-31 11:38:27","1","2","1139"
"24979163","Distributing an interactive matplotlib plot","<python><matplotlib><ipython-notebook><software-distribution>","2014-07-27 08:16:09","1","0","252"
"43194086","Issue with mysql/notification script","<python><matplotlib><raspberry-pi><debian>","2017-04-03 20:55:05","1","1","24"
"44743024","fin time series tick labels matplotlib","<python><matplotlib><financial><timeserieschart>","2017-06-25 03:48:32","1","0","79"
"44357892","How to use tkinter and matplotlib to select points from a plot without closing it","<python><matplotlib><tkinter>","2017-06-04 19:17:02","1","1","239"
"12980919","Why does matplotlib's Slider only allow a range of 0-7?","<python><plot><matplotlib><bit-manipulation>","2012-10-19 19:13:08","1","2","336"
"36341660","Python pip install exception matplotlib","<python><python-2.7><matplotlib>","2016-03-31 19:06:37","1","2","1080"
"20030425","Cosinus drawing","<python><matplotlib><draw>","2013-11-17 12:02:33","1","2","524"
"42739641","Python - 3D Plotting, horizontal lines missing and incorrect gradients showing","<python><matplotlib><plot><3d><surface>","2017-03-11 19:30:04","1","1","167"
"42739664","Python - dealing with numpy functions","<python><numpy><matplotlib>","2017-03-11 19:31:38","1","1","55"
"20241558","Where is python path being loaded from","<python><macos><matplotlib><easy-install><qgis>","2013-11-27 11:44:14","1","0","467"
"18472394","AttributeError: 'FigureCanvasWxAgg' object has no attribute '_idletimer'","<python><macos><matplotlib><wxpython>","2013-08-27 17:55:16","1","1","201"
"35843885","Updating bar and plot subplots over loop iterations","<python><loops><matplotlib><subplot>","2016-03-07 12:33:39","1","2","784"
"27792950","Matplotlib animation not working","<python><matplotlib>","2015-01-06 06:02:21","1","0","914"
"42553539","python matplotlib - event and mpl_connect","<python><matplotlib>","2017-03-02 10:59:08","1","1","322"
"18453996","Remove and Re-Add Object in matplotlib | Toggle Object appearance matplotlib","<python><matplotlib>","2013-08-26 22:21:31","1","2","1146"
"24289179","wxPython can't properly position a matplotlib block","<python-2.7><user-interface><matplotlib><wxpython>","2014-06-18 15:13:17","1","1","335"
"31734232","Using matplotlib to graph rows by column of a csv file","<python><file><csv><matplotlib><plot>","2015-07-30 21:18:41","1","2","2177"
"47282808","Kivy update matplotlib graph with kivy.clock","<python><matplotlib><kivy>","2017-11-14 10:04:17","1","1","151"
"47282918","Clearing a subplot in Matplotlib","<matplotlib><subplot>","2017-11-14 10:09:30","1","1","135"
"41316068","truncated normal distribution with scipy in python","<python><python-3.x><matplotlib><scipy><normal-distribution>","2016-12-24 18:57:17","1","1","1040"
"41346895","Using pandas under python, how can I plot dates using matplotlib?","<python><pandas><matplotlib>","2016-12-27 14:22:11","1","1","84"
"41346935","matplotlib only show points","<python><matplotlib>","2016-12-27 14:24:57","1","1","148"
"16572513","Easy way to set the position of x-axis in pandas?","<python><matplotlib><pandas>","2013-05-15 18:31:15","1","1","1040"
"38877303","How to prompt for user input using a Matplotlib GUI rather than a command line prompt","<python><matplotlib>","2016-08-10 15:11:31","1","1","286"
"31746012","Bubble chart where the bubble dimension is given by the number of close points","<python><pandas><matplotlib><seaborn>","2015-07-31 12:17:06","1","0","431"
"27653833","Python eps figure legend disappeared when insert in office","<python><matplotlib><fonts><ms-office><eps>","2014-12-26 06:53:37","1","0","157"
"43835055","Plotting audio from librosa in matplotlib","<python><audio><matplotlib><plot><librosa>","2017-05-07 18:19:39","1","1","178"
"33155864","How to specify linewidth in Seaborn's clustermap dendrograms","<python><matplotlib><seaborn>","2015-10-15 18:26:37","1","1","499"
"18430386","global name 'show' is not defined when plotting in ipython notebook","<matplotlib><ipython-notebook>","2013-08-25 15:06:57","1","0","1632"
"43851731","Plotting from a pandas dataframe with a timedelta index","<python><pandas><matplotlib>","2017-05-08 15:36:19","1","1","332"
"18387017","Smooth contour plot in matplotlib from 3 lists of different size","<python><matplotlib><plot><contour>","2013-08-22 17:26:21","1","1","997"
"30886364","Plotting a histogram from array","<python><python-3.x><matplotlib>","2015-06-17 08:36:36","1","1","4322"
"38598116","recognizing date variable in python","<python><matplotlib>","2016-07-26 19:14:03","1","0","41"
"30888917","how to enable minor tick for all the plots (matplotlibrc)","<matplotlib>","2015-06-17 10:29:19","1","0","26"
"23439685","Apply complex transformation to an image using matplotlib and numpy","<python><image-processing><matplotlib><plot>","2014-05-03 02:53:24","1","1","451"
"46746839","matplotlib.scatter() not working with Numpy on Python 3.6","<python><numpy><matplotlib>","2017-10-14 16:33:33","1","1","1473"
"38612473","Pyplot ""cannot connect to X server localhost:10.0"" despite ioff() and matplotlib.use('Agg')","<python><matplotlib><x11><x11-forwarding>","2016-07-27 12:06:10","1","1","1761"
"46809103","plot several subplots in IPython notebook","<python><matplotlib><ipython><ipython-notebook>","2017-10-18 11:27:40","1","1","236"
"23530848","xtick max value setup with panda and matplotlib","<python><matplotlib><pandas>","2014-05-08 00:43:37","1","2","282"
"38622082","Plot histogram of a list of strings in Python","<python><matplotlib><histogram>","2016-07-27 19:56:07","1","1","1046"
"23550820","Runtime error using python basemap and pyproj?","<python><runtime-error><matplotlib-basemap>","2014-05-08 19:27:24","1","1","606"
"23551394","Align Numpy Array to New Grid, Filter, and Zoom","<python><numpy><vector><matplotlib><zoom>","2014-05-08 19:59:23","1","1","204"
"30901908","python interpolation and data comparison","<python><matplotlib><scipy><interpolation><spline>","2015-06-17 20:36:33","1","1","253"
"46792969","How do I plot a 3d contourf on a basemap","<python><matplotlib><3d><maps><matplotlib-basemap>","2017-10-17 14:46:42","1","0","122"
"38599255","Plotting Candlestick at Tkinter","<python><matplotlib><tkinter><candlestick-chart>","2016-07-26 20:25:38","1","0","133"
"23490289","matplotlib shows different figure than saves from the show() window","<python><matplotlib>","2014-05-06 09:01:31","1","1","675"
"23591554","How to add colors to a country using basemap","<python-2.7><colors><matplotlib-basemap>","2014-05-11 10:36:26","1","1","420"
"46821227","Pandas with sharing x axis and incomplete data","<python><pandas><matplotlib>","2017-10-19 00:32:14","1","1","41"
"23641119","Customizing Matplotlib Legend","<python><numpy><graph><matplotlib><legend>","2014-05-13 20:36:48","1","0","115"
"23670178","Matplotlib 3D Bar chart: axis issue","<python><numpy><matplotlib><plot><mplot3d>","2014-05-15 05:45:30","1","2","2781"
"23688643","What is the relationship between the figure and the plot scale","<python><matplotlib>","2014-05-15 21:07:22","1","0","63"
"23699015","using pylab or matplotlib to display an image from file","<python><image-processing><matplotlib><computer-vision>","2014-05-16 15:22:35","1","1","210"
"23764588","Setting colormap limits in pandas df.plot","<python><matplotlib><pandas><dataframe>","2014-05-20 15:51:14","1","2","778"
"30948169","Tricontour with triangle values","<python><matplotlib>","2015-06-19 22:29:01","1","1","248"
"23803882","Legend combined with Text, how to find the legend width and height","<python><matplotlib><plot><legend><legend-properties>","2014-05-22 10:13:21","1","1","383"
"23833922","matplotlib get text box anchor","<matplotlib><textbox>","2014-05-23 16:10:34","1","0","208"
"30966855","How to plot 4D graph either in python or matlab?","<matlab><matplotlib><matlab-figure><4d>","2015-06-21 16:37:01","1","0","383"
"23832829","Matplotlib: Hiding specific y-tick labels not working when ticks on the right side of plot","<python><matplotlib><plot>","2014-05-23 15:13:51","1","2","663"
"23814649","Create multiple plots using pyplot and gridspec on separate 'windows'?","<python><matplotlib><plot>","2014-05-22 18:33:34","1","1","732"
"23814753","Matplotlib. Add text to surface","<python><matplotlib>","2014-05-22 18:39:35","1","2","167"
"23860385","how do I draw selfloops using Networkx and matplotlib in Python","<python><graph><matplotlib><networkx>","2014-05-25 22:02:05","1","1","420"
"24023925","Issue with multiple loops to create plots, getting error","<python><loops><matplotlib><pandas>","2014-06-03 20:01:50","1","1","90"
"24024000","Annotating a box outside the box, matplotlib","<matplotlib><patch><annotate>","2014-06-03 20:05:47","1","1","168"
"23996246","Adding a legend outside of multiple subplots with matplotlib","<python><matplotlib>","2014-06-02 13:53:57","1","2","2776"
"23958920","Ipython 2.0 notebook, matplotlib, --pylab","<python><matplotlib><ipython-notebook>","2014-05-30 16:09:50","1","1","94"
"24183327","how to change the color of a line after it was plotted","<python><matplotlib>","2014-06-12 11:33:18","1","1","47"
"24089264","Saving figures in a loop","<python><loops><matplotlib><ipython>","2014-06-06 19:26:09","1","2","7589"
"24812904","Python: Matplotlib Install Issues","<python><matplotlib>","2014-07-17 20:26:45","1","1","535"
"31129352","How to set the facecolor in matplotlib axis while turning frame off?","<matplotlib>","2015-06-30 04:06:21","1","1","96"
"24814490","How to label rows/cols of a matrix of plots?","<python><matplotlib>","2014-07-17 22:20:44","1","1","268"
"24814715","setting a solid line using dashes keyword argument in matplotlib?","<python><matplotlib>","2014-07-17 22:42:45","1","1","450"
"24845842","Using polyfit to plot scatter points with errors","<python-2.7><numpy><matplotlib><scatter-plot>","2014-07-19 23:12:23","1","1","1065"
"24309596","Matplotlib is not recognizing the attribute set_xdata.","<python><matplotlib><pyqt><matplotlib-basemap>","2014-06-19 14:52:12","1","1","3564"
"16452509","matplotlib pnpoly example results in error","<python><matplotlib><attributeerror><point-in-polygon>","2013-05-09 00:39:55","1","2","1695"
"24169740","how to shift x axis labesl on line plot?","<matplotlib><plot>","2014-06-11 18:10:54","1","1","768"
"31128904","Matplotlib plotting lines even though marker='.' is specified","<python><matplotlib>","2015-06-30 03:11:05","1","1","81"
"24266866","Pandas and matplotlib: Different fonts between showfig and savefig (mac os x backend)","<python><macos><matplotlib><pandas>","2014-06-17 14:48:34","1","1","567"
"23113318","How to do curve_fit in python","<python><numpy><matplotlib><scipy>","2014-04-16 15:08:03","1","1","158"
"40294035","Matplotlib Display Dollar Signs in Tick Labels (Strings)","<python><matplotlib><format><labels><dollar-sign>","2016-10-27 20:54:12","1","1","477"
"29463967","Plotting labed time series data pandas","<python><pandas><matplotlib>","2015-04-06 00:49:28","1","1","274"
"48824696","Matplotib Graph Display Error","<python><matplotlib>","2018-02-16 10:25:32","1","1","24"
"48780307","raw input through tkinter entry widget","<python-3.x><matplotlib><tkinter><raw-input><tkinter-entry>","2018-02-14 05:35:26","1","1","39"
"48837476","Set up labels and legend using plt.subplots()","<python><dataframe><matplotlib><legend><labels>","2018-02-17 03:02:32","1","1","35"
"48847515","TypeError: Image data cannot be converted to float","<python><python-3.x><visual-studio><opencv><matplotlib>","2018-02-18 01:10:50","1","1","82"
"48845981","Plot incoming stream of numbers with matplotlib","<python><matplotlib>","2018-02-17 21:12:00","1","2","35"
"40349753","Python Histogram Plotting with Strings","<python><matplotlib><plot>","2016-10-31 20:05:41","1","2","1282"
"40364945","Run pip in IDLE","<matplotlib><python-idle>","2016-11-01 17:05:05","1","0","497"
"48887630","How to make savefig use less memory with matplotlib?","<python><matplotlib>","2018-02-20 14:34:49","1","0","23"
"48902411","Indexing a dictionary by passing a list","<python><python-3.x><dictionary><matplotlib><color-scheme>","2018-02-21 09:33:08","1","2","41"
"40388400","Storing to an image file a chloropleth map built with Geopandas, Pandas and matplotlib","<python><python-2.7><pandas><matplotlib><geopandas>","2016-11-02 19:40:12","1","1","197"
"40395659","view and then close the figure automatically in matplotlib?","<python><matplotlib>","2016-11-03 07:07:24","1","1","2215"
"40408942","Coordinating basemap quiver and matplotlib arrow","<python><numpy><matplotlib><matplotlib-basemap>","2016-11-03 18:36:58","1","1","626"
"40413363","import pylab fails, even after reinstalling matplotlib, libpng, and brew","<python><matplotlib><libpng>","2016-11-04 00:15:17","1","2","250"
"40273872","Matplotlib overlapping color and marker","<python><matplotlib>","2016-10-26 23:44:44","1","0","257"
"17716210","matplotlib agg ticks when rendering floating points","<matplotlib><render><backend>","2013-07-18 06:35:12","1","1","177"
"26211802","How can I output a matplotlib figure to a shapefile?","<matplotlib><shapefile>","2014-10-06 07:42:01","1","1","174"
"17698170","Unable to change tick label properties in matplotlib","<python><matplotlib>","2013-07-17 11:07:19","1","1","458"
"34153455","maskoceans with no ocean in mask and no data","<python-2.7><matplotlib-basemap>","2015-12-08 10:25:54","1","2","210"
"42333933","How to make a contour plot of desired shape with matplotlib","<python><matplotlib><jupyter><contour><contourf>","2017-02-19 22:57:13","1","0","287"
"34159158","Colorbar offset settings","<python><matplotlib>","2015-12-08 15:03:14","1","0","39"
"34163622","Seaborn passes kwargs to plt.boxplot()","<python><matplotlib><seaborn>","2015-12-08 18:46:02","1","1","1598"
"34161001","matplotlib get histogram values pandas dataframe","<python><pandas><matplotlib>","2015-12-08 16:27:04","1","0","34"
"42324526","Iteratively plot stacked histograms pandas/matplotlib","<python><pandas><matplotlib>","2017-02-19 06:55:25","1","1","103"
"42324533","plt.imshow() not showing numpy matrix correctly","<python-3.x><opencv><matplotlib>","2017-02-19 06:57:17","1","1","215"
"25994497","how to debug matplotlib with python3.4 that works on one windows 8 but not on another","<python><windows-8><matplotlib><python-3.4>","2014-09-23 11:56:31","1","0","57"
"42265665","Get the country of a coordinate using basemap and shapefiles","<python><gis><shapefile><matplotlib-basemap>","2017-02-16 05:27:28","1","0","89"
"26047530","Matplotlib major locators for bar plot","<python><matplotlib>","2014-09-25 20:28:43","1","1","1290"
"26048045","Matplotlib 1.4.0 installation gets stuck","<python><matplotlib><pip><virtualenv><python-3.2>","2014-09-25 21:02:57","1","1","1168"
"33992808","How to iterate through polygons in matplotlib Basemap","<python><matplotlib><gis><shapefile><matplotlib-basemap>","2015-11-30 06:40:53","1","0","162"
"42272964","Plot same plot twice with matplotlib?","<matplotlib><plot><axes><subplot>","2017-02-16 11:42:16","1","0","247"
"34106464","Converting date to float days format for Matplotlib","<python><datetime><matplotlib><candlestick-chart>","2015-12-05 14:13:06","1","1","3437"
"42151637","Creating a grouped sorted bar plot using pandas","<python><pandas><matplotlib><bar-chart>","2017-02-10 04:39:06","1","1","171"
"1924323","Couple of matplotlib newbie doubts","<python><matplotlib><scientific-computing>","2009-12-17 20:23:58","1","1","1202"
"25926731","Numpy and Matplotlib Package Installation issue on amazon EC2","<python><numpy><matplotlib><amazon-ec2><ipython-notebook>","2014-09-19 05:03:42","1","1","313"
"49183536","Windows Python Matplotlib Latex Flashing CMD windows","<python><matplotlib><console><windows-10><latex>","2018-03-08 22:26:19","1","0","14"
"49183656","Animation freezes after a number of frames after upgrading Matplotlib","<python><matplotlib><ffmpeg>","2018-03-08 22:37:33","1","0","62"
"40696591","How to plot dataframe values on x-axis and indices on y-axis","<python><pandas><matplotlib><plot><dataframe>","2016-11-19 18:41:32","1","1","927"
"49218366","Django - how to best integrate matplotlib","<python><django><matplotlib>","2018-03-11 09:06:22","1","1","19"
"40643019","Python matplotlib add additional information to CDF plot","<python><python-3.x><matplotlib><plot><cdf>","2016-11-16 21:50:59","1","0","91"
"49139299","Whisker is defined as 1.5* IQR, how could two whikers in plot from python seaborn boxplot different?","<python><matplotlib><seaborn><boxplot>","2018-03-06 20:18:24","1","2","28"
"40732618","Plot on-the-fly in a heat map Python [edited]","<python><numpy><matplotlib><plot><on-the-fly>","2016-11-22 01:58:06","1","0","145"
"40742241","Plot a line between prediction and ground_truth point in matplotlib","<python><matplotlib><prediction>","2016-11-22 12:45:27","1","3","421"
"49171947","plot emoji as pictures in matplotlib","<python><image><matplotlib><plot><emoji>","2018-03-08 11:24:48","1","0","40"
"49218483","plt.plot() cause blue screen on windows","<python><windows><python-2.7><matplotlib><bsod>","2018-03-11 09:20:56","1","0","37"
"40724984","How best to structure classes in a data visualization program to handle the many matplotlib keyword arguments?","<python><matplotlib><kwargs>","2016-11-21 16:33:52","1","0","46"
"40779547","IPython.core.error.UsageError: A return_control_callback must be supplied as a reference before a gui can be enabled","<matplotlib><ipython><pycharm>","2016-11-24 06:39:21","1","3","318"
"49255753","Extract and plot data from a file in python","<python><matplotlib><plot><extraction>","2018-03-13 12:05:35","1","2","23"
"49014052","How to make matplotlib NOT ""MSD sort"" (1,10,100,11,12....) x-axis in histogram?","<python><matplotlib>","2018-02-27 16:59:49","1","0","16"
"49021071","Represent relations between entities using python3","<python><python-3.x><matplotlib><graph><networkx>","2018-02-28 02:30:58","1","1","49"
"48978839","Wait user input in Matplotlib Figure on specific keyboard press","<python><matplotlib><figure>","2018-02-25 21:51:18","1","1","44"
"48987662","What does a comma after a variable name mean in python when used to create an animation?","<python><animation><matplotlib>","2018-02-26 11:38:44","1","1","48"
"48950831","How to plot separately for each column without looping through columns in a pandas df?","<pandas><matplotlib>","2018-02-23 15:08:56","1","0","31"
"40442183","seaborn/Matplotlib export EPS causes ""falling back to Agg renderer""","<matplotlib><plot><seaborn>","2016-11-05 19:13:37","1","0","164"
"48934626","Use matplotlib quiver function with SymPy symbolic expressions","<matplotlib><sympy>","2018-02-22 18:20:33","1","1","17"
"40424058","Python: Sharing scale between matplotlib and seaborn","<python><pandas><matplotlib><seaborn>","2016-11-04 13:36:00","1","1","65"
"40424249","Vertical alignment of matplotlib legend labels with LaTeX math","<python><matplotlib><latex>","2016-11-04 13:43:52","1","2","730"
"40556771","Basemap scatterplot with zorder determined by size","<python><scatter-plot><matplotlib-basemap><z-order>","2016-11-11 21:50:07","1","1","210"
"49065521","How to overlay one pyplot figure on another","<matplotlib>","2018-03-02 08:44:49","1","1","26"
"40520116","Unable to change markersize while using plt.scatter with three variables","<python><matplotlib><scatter>","2016-11-10 04:45:12","1","1","50"
"40570033","matplotlib equivalent for Ubuntu servers with no GUI?","<python><apache><matplotlib><server>","2016-11-13 02:44:25","1","1","121"
"40580742","Adding patches to numpy array opened in matplotlib","<python><numpy><matplotlib>","2016-11-14 01:31:46","1","1","362"
"49089471","Summing and plotting by month and arbitrary attribute in Pandas","<python><pandas><matplotlib>","2018-03-03 21:37:39","1","1","26"
"49083571","Matplotlib error bar, capsize didn't work?","<python><matplotlib><seaborn>","2018-03-03 11:19:55","1","2","25"
"49097973","Matplotlib error: no attribute '__getitem__' for AxesSubplot?","<python><matplotlib><plot><runtime-error>","2018-03-04 17:03:26","1","0","10"
"49105092","How to place legend next to each line in matplitlib","<matplotlib>","2018-03-05 07:06:24","1","1","31"
"49109466","How to get the X, Y values from the given Z value after using interpolate.interp2d to plot a surface","<python><numpy><matplotlib><scipy><interpolation>","2018-03-05 11:29:14","1","1","26"
"16551809","RGB cube of an image","<python><matplotlib><plot><rgb><cube>","2013-05-14 19:58:38","1","2","1554"
"8438010","Colorbar does not show values when using LogNorm()","<python><numpy><matplotlib><contour><colorbar>","2011-12-08 21:34:32","1","1","2074"
"16594554","python matplotlib save plot","<python><matplotlib>","2013-05-16 18:12:52","1","2","6266"
"33198044","How can I round the values displayed in a matplotlib pie chart?","<python><matplotlib><charts>","2015-10-18 12:42:44","1","1","289"
"24790498","error install basemap on mac","<python><matplotlib><matplotlib-basemap>","2014-07-16 20:52:47","1","3","4259"
"8332395","How to rotate the xlabels while adding another yaxis?","<python><matplotlib>","2011-11-30 20:17:30","1","1","1554"
"16501188","How to display graph on another file that has been save? (Python)","<python><matplotlib>","2013-05-11 19:56:07","1","1","68"
"8361262","customized matplotlib colorbar","<python><matplotlib><colorbar>","2011-12-02 19:02:50","1","1","413"
"41181202","pyplot hist() separate linestyle for each stacked component","<python><matplotlib>","2016-12-16 09:34:19","1","1","70"
"16466674","Matplotlib: Multiple legends for contour plot for multiple contour variables","<python><matplotlib><legend><contour>","2013-05-09 16:33:54","1","1","4711"
"8762339","matplotlib - positioning xlabel/ylabel when using multi axes (hist + scatter)","<python><matplotlib>","2012-01-06 18:05:48","1","1","1807"
"33576572","Python Quiver Options","<python><vector><matplotlib>","2015-11-06 22:15:33","1","1","1942"
"17076700","Single colorbar for alpha blended filled contours","<python><matplotlib>","2013-06-12 22:51:07","1","0","387"
"25427127","How to get a nice API Plot in Python?","<python><api><matplotlib><plot>","2014-08-21 13:05:57","1","3","80"
"25419626","how to close a show() window but keep the figure alive?","<matplotlib>","2014-08-21 06:32:14","1","1","517"
"16961205","Constructing high resolution images in Python","<python><image><numpy><matplotlib><large-data>","2013-06-06 11:40:39","1","1","674"
"41817939","Python TKinter GUI updates from multiple threads -- is it thread-safe? Some example code","<python><multithreading><matplotlib><tkinter><thread-safety>","2017-01-24 00:12:48","1","0","218"
"33786517","Correct way to plot vector field on contour with matplotlib","<python><matplotlib><plot>","2015-11-18 17:28:44","1","0","219"
"17212641","Combining a line from plot to marks from errorbar in matplotlib legend","<python><matplotlib><legend>","2013-06-20 11:38:10","1","1","410"
"33726819","matplotlib collections update","<python><matplotlib><collections><plot><python-3.5>","2015-11-16 00:27:30","1","0","294"
"25536515","Animating contourf plot","<python><animation><matplotlib>","2014-08-27 20:39:30","1","1","56"
"42013384","making an array within an array in python","<python><arrays><for-loop><matplotlib><vector>","2017-02-02 22:20:08","1","2","186"
"41910060","Animation quality is better with matshow() than with imshow(). How to improve it?","<python><arrays><matplotlib><imshow>","2017-01-28 12:59:41","1","1","459"
"25471723","Plotting on a BaseMap - unexpected result","<python><matplotlib><plot><matplotlib-basemap>","2014-08-24 12:32:05","1","1","1152"
"33568346","Contour labels in matplotlib filled contours wrong?","<python><matplotlib>","2015-11-06 13:49:46","1","1","271"
"41857467","matlplotlib with opencv gives a different image with the same pixel values","<python><opencv><matplotlib>","2017-01-25 17:06:52","1","1","46"
"25537836","matplotlib 1.4.0 in PyQt5 application results in Segmentation Fault","<matplotlib><pyqt5>","2014-08-27 22:16:51","1","1","559"
"33715391","Create animation of an image overlaid with a circle and cross","<python><matplotlib>","2015-11-15 01:27:33","1","0","64"
"25596938","matplotlib: Applying an image as the background of a matplotlib wedge","<python><image><matplotlib><pie-chart><wedge>","2014-08-31 22:40:59","1","0","114"
"17652550","Changing canvas size dynamically","<python><canvas><matplotlib>","2013-07-15 10:54:00","1","2","308"
"26142432","How to create a custom color bar - Matplotlib / Python","<python><matplotlib><opacity><colorbar>","2014-10-01 13:21:49","1","0","439"
"34174190","pcolormesh with user-defined value level","<python><python-2.7><numpy><matplotlib><matplotlib-basemap>","2015-12-09 08:39:24","1","1","756"
"17814357","Color differences between contour and contourf in matplotlib","<python><matplotlib><contour><color-mapping>","2013-07-23 15:20:59","1","1","1797"
"34233515","Plot lines from pandas dataframe","<python><pandas><matplotlib>","2015-12-11 22:22:42","1","1","1305"
"42419139","matplotlib.widgets Button doesn't work inside a class","<python><matplotlib><widget><slider>","2017-02-23 14:54:12","1","1","217"
"26242438","Save data from plot to numpy array","<python><arrays><numpy><matplotlib>","2014-10-07 18:11:35","1","1","850"
"26306138","Plotting data from input file from command line","<python><matplotlib><plot>","2014-10-10 18:51:39","1","3","156"
"41674696","Inserting a previously calculated value in a legend in matplotlib","<python><matplotlib><legend>","2017-01-16 10:53:07","1","1","99"
"42225473","Spectogram time axis is incorrect or implement smart cropping?","<python><image><audio><matplotlib><plot>","2017-02-14 11:53:12","1","0","42"
"34107575","Matplotlib create candlestick chart for weekdays","<python><pandas><matplotlib>","2015-12-05 16:05:20","1","1","540"
"26070157","python return ydata from matplotlib click","<python><matplotlib>","2014-09-27 00:38:16","1","1","571"
"33940405","Use matplotlib to draw 2-level xtick labels like excel","<python><excel><matplotlib>","2015-11-26 13:51:12","1","1","210"
"42117049","Plotting wind vectors on vertical cross-section with matplotlib","<python><matplotlib><python-iris>","2017-02-08 15:22:16","1","0","533"
"17449466","How to prevent images from appearing on the screen in Matplolib? Python","<python><linux><image><matplotlib><plot>","2013-07-03 13:34:14","1","3","131"
"35119801","plotting a numpy array : setting axis scale","<python><arrays><numpy><matplotlib>","2016-01-31 21:38:06","1","1","700"
"43387271","Matplotlib freezes in Spyder ipython","<python><matplotlib><spyder>","2017-04-13 08:32:47","1","1","328"
"27267305","Plotting rectangles in different subplots in Python","<python><matplotlib>","2014-12-03 08:54:04","1","2","971"
"41203258","Preserve axis settings between FuncAnimation frames","<python><animation><matplotlib>","2016-12-17 21:29:23","1","2","41"
"32963738","python matplotlib candlestick chart","<python><matplotlib>","2015-10-06 07:04:43","1","1","586"
"8281391","displaying a data in a plot label of matplot lib","<python><matplotlib>","2011-11-26 20:28:18","1","1","302"
"41260992","How to keep smaller value in front in a 3d bar chart","<python><matplotlib><plot>","2016-12-21 10:50:28","1","1","62"
"16899165","animation plot in matplotlib with double for loop","<python><animation><for-loop><matplotlib>","2013-06-03 14:29:59","1","2","12399"
"8754831","Saving image drawn using networkx/maplotlib to amazon s3?","<amazon-s3><matplotlib><networkx>","2012-01-06 07:41:51","1","1","751"
"41500921","Displaying matplotlib plot in CGI with cStringIO","<python><string><image><matplotlib><cgi>","2017-01-06 07:23:46","1","1","151"
"33341749","How to show Line2D in Qt4 Widget","<python><matplotlib><qt4><pyqt4><data-visualization>","2015-10-26 08:53:27","1","1","76"
"24997386","Latex tick label overlapping axis in graph generated by matplotlib","<matplotlib>","2014-07-28 14:22:27","1","1","343"
"8474419","How can I get rid of ft2font import error from matplotlib on a Windows XP source installation?","<python><windows-xp><matplotlib><importerror>","2011-12-12 12:38:10","1","1","2086"
"41496469","stacked bar chart summing features value","<python><pandas><matplotlib>","2017-01-05 23:21:47","1","2","226"
"16660993","Python: Can a 3d plot made from a list of data points have a gradient color scheme?","<python><colors><3d><matplotlib>","2013-05-21 01:56:47","1","1","750"
"33265727","Correct function(my_deamon_fun()) is not being profiled correctly","<python><matplotlib><twisted><memory-profiling><twisted.web>","2015-10-21 17:33:50","1","0","27"
"16663916","pyplot 3D bar legend","<python><matplotlib><legend>","2013-05-21 06:58:40","1","0","47"
"34285762","Update data point labels in bokeh plot","<matplotlib><ipython-notebook><bokeh>","2015-12-15 09:44:57","1","1","310"
